Checker	Path	Line	Column	Message	Tool	End_Line	End_Column
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	399	30	an assignment within an 'if' condition is bug-prone	clang_tidy	399	30
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	400	36	statement should be inside braces	clang_tidy	400	37
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	400	36	statement should be inside braces	clang_tidy	400	37
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	413	34	statement should be inside braces	clang_tidy	413	35
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	413	34	statement should be inside braces	clang_tidy	413	35
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	431	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	432	15	the value returned by this function should be used	clang_tidy	319	26
altera-unroll-loops	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	444	9	kernel performance could be improved by unrolling this loop with a '#pragma unroll' directive	clang_tidy	444	9
altera-id-dependent-backward-branch	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	444	16	backward branch (while loop) is ID-dependent due to variable reference to 'TempChar' and may cause performance degradation	clang_tidy	444	16
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	446	27	32 is a magic number; consider replacing it with a named constant	clang_tidy	446	27
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	454	60	statement should be inside braces	clang_tidy	454	61
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	455	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	456	15	the value returned by this function should be used	clang_tidy	319	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	467	36	statement should be inside braces	clang_tidy	467	37
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	467	36	statement should be inside braces	clang_tidy	467	37
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	471	40	statement should be inside braces	clang_tidy	471	41
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	471	40	statement should be inside braces	clang_tidy	471	41
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	502	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	503	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	524	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	525	7	the value returned by this function should be used	clang_tidy	319	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	534	17	9 is a magic number; consider replacing it with a named constant	clang_tidy	534	17
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	537	18	1024 is a magic number; consider replacing it with a named constant	clang_tidy	537	18
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	549	12	8 is a magic number; consider replacing it with a named constant	clang_tidy	549	12
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	553	10	function is not thread safe	clang_tidy	553	10
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	554	20	statement should be inside braces	clang_tidy	554	21
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	554	20	statement should be inside braces	clang_tidy	554	21
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	557	43	statement should be inside braces	clang_tidy	557	44
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	557	43	statement should be inside braces	clang_tidy	557	44
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	560	10	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	561	10	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	576	4	the value returned by this function should be used	clang_tidy	576	4
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	576	4	function is not thread safe	clang_tidy	576	4
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	589	5	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	590	5	the value returned by this function should be used	clang_tidy	320	26
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	590	39	function is not thread safe	clang_tidy	590	39
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	596	13	an assignment within an 'if' condition is bug-prone	clang_tidy	596	13
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	596	53	an assignment within an 'if' condition is bug-prone	clang_tidy	596	53
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	596	87	statement should be inside braces	clang_tidy	596	88
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	596	87	statement should be inside braces	clang_tidy	596	88
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	598	7	statement should be inside braces	clang_tidy	598	8
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.c	598	7	statement should be inside braces	clang_tidy	598	8
bugprone-reserved-identifier	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	29	9	declaration uses identifier '__UNIX2DOS_H', which is a reserved identifier	clang_tidy	29	9
cert-dcl37-c	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	29	9	declaration uses identifier '__UNIX2DOS_H', which is a reserved identifier	clang_tidy	29	9
cert-dcl51-cpp	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	29	9	declaration uses identifier '__UNIX2DOS_H', which is a reserved identifier	clang_tidy	29	9
clang-diagnostic-reserved-macro-identifier	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	29	9	macro name is a reserved identifier	clang_tidy	29	9
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	34	26	256 is a magic number; consider replacing it with a named constant	clang_tidy	34	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	58	26	256 is a magic number; consider replacing it with a named constant	clang_tidy	58	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	82	27	256 is a magic number; consider replacing it with a named constant	clang_tidy	82	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	105	27	256 is a magic number; consider replacing it with a named constant	clang_tidy	105	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	128	27	256 is a magic number; consider replacing it with a named constant	clang_tidy	128	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	151	27	256 is a magic number; consider replacing it with a named constant	clang_tidy	151	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	174	27	256 is a magic number; consider replacing it with a named constant	clang_tidy	174	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/unix2dos.h	197	28	256 is a magic number; consider replacing it with a named constant	clang_tidy	197	28
bugprone-reserved-identifier	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	64	9	declaration uses identifier '__DOS2UNIX_C', which is a reserved identifier	clang_tidy	64	9
cert-dcl37-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	64	9	declaration uses identifier '__DOS2UNIX_C', which is a reserved identifier	clang_tidy	64	9
cert-dcl51-cpp	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	64	9	declaration uses identifier '__DOS2UNIX_C', which is a reserved identifier	clang_tidy	64	9
clang-diagnostic-reserved-macro-identifier	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	64	9	macro name is a reserved identifier	clang_tidy	64	9
clang-diagnostic-missing-prototypes	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	77	6	no previous prototype for function 'PrintLicense'	clang_tidy	77	1
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	79	3	the value returned by this function should be used	clang_tidy	320	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	84	28	2024 is a magic number; consider replacing it with a named constant	clang_tidy	84	28
clang-diagnostic-missing-prototypes	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	89	8	no previous prototype for function 'StripDelimiterW'	clang_tidy	89	1
bugprone-easily-swappable-parameters	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	89	24	2 adjacent parameters of 'StripDelimiterW' of similar type ('FILE *') are easily swapped by mistake	clang_tidy	89	30
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	95	22	an assignment within an 'if' condition is bug-prone	clang_tidy	95	22
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	100	26	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	100	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	108	23	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	108	23
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	119	21	0x0d is a magic number; consider replacing it with a named constant	clang_tidy	119	21
clang-diagnostic-missing-prototypes	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	135	5	no previous prototype for function 'StripDelimiter'	clang_tidy	135	1
bugprone-easily-swappable-parameters	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	135	20	2 adjacent parameters of 'StripDelimiter' of similar type ('FILE *') are easily swapped by mistake	clang_tidy	135	26
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	141	22	an assignment within an 'if' condition is bug-prone	clang_tidy	141	22
readability-function-cognitive-complexity	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	180	5	function 'ConvertDosToUnixW' has cognitive complexity of 122 (threshold 25)	clang_tidy	198	5
altera-unroll-loops	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	201	9	kernel performance could be improved by unrolling this loop with a '#pragma unroll' directive	clang_tidy	201	9
altera-id-dependent-backward-branch	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	201	16	backward branch (while loop) is ID-dependent due to variable reference to 'TempChar' and may cause performance degradation	clang_tidy	201	16
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	203	27	32 is a magic number; consider replacing it with a named constant	clang_tidy	203	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	204	28	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	204	28
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	205	28	0x0d is a magic number; consider replacing it with a named constant	clang_tidy	205	28
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	206	28	0x09 is a magic number; consider replacing it with a named constant	clang_tidy	206	28
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	207	28	0x0c is a magic number; consider replacing it with a named constant	clang_tidy	207	28
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	211	60	statement should be inside braces	clang_tidy	211	61
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	212	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	213	15	the value returned by this function should be used	clang_tidy	319	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	217	27	0x0d is a magic number; consider replacing it with a named constant	clang_tidy	217	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	218	29	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	218	29
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	218	34	statement should be inside braces	clang_tidy	218	35
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	218	34	statement should be inside braces	clang_tidy	218	35
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	233	84	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	233	84
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	236	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	237	15	the value returned by this function should be used	clang_tidy	319	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	239	27	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	184	5
altera-unroll-loops	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	250	9	kernel performance could be improved by unrolling this loop with a '#pragma unroll' directive	clang_tidy	250	9
altera-id-dependent-backward-branch	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	250	16	backward branch (while loop) is ID-dependent due to variable reference to 'TempChar' and may cause performance degradation	clang_tidy	250	16
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	252	27	32 is a magic number; consider replacing it with a named constant	clang_tidy	252	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	253	28	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	253	28
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	254	28	0x0d is a magic number; consider replacing it with a named constant	clang_tidy	254	28
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	255	28	0x09 is a magic number; consider replacing it with a named constant	clang_tidy	255	28
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	256	28	0x0c is a magic number; consider replacing it with a named constant	clang_tidy	256	28
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	260	60	statement should be inside braces	clang_tidy	260	61
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	261	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	262	15	the value returned by this function should be used	clang_tidy	319	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	266	28	0x0d is a magic number; consider replacing it with a named constant	clang_tidy	266	28
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	267	29	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	267	29
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	267	34	statement should be inside braces	clang_tidy	267	35
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	267	34	statement should be inside braces	clang_tidy	267	35
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	276	32	an assignment within an 'if' condition is bug-prone	clang_tidy	276	32
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	283	36	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	283	36
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	284	31	0x0d is a magic number; consider replacing it with a named constant	clang_tidy	284	31
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	293	27	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	293	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	301	29	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	301	29
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	310	86	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	310	86
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	310	106	0x0d is a magic number; consider replacing it with a named constant	clang_tidy	310	106
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	313	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	314	15	the value returned by this function should be used	clang_tidy	319	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	316	27	0x0a is a magic number; consider replacing it with a named constant	clang_tidy	316	27
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	334	51	statement should be inside braces	clang_tidy	334	52
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	334	51	statement should be inside braces	clang_tidy	334	52
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	337	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	338	7	the value returned by this function should be used	clang_tidy	319	26
readability-function-cognitive-complexity	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	348	5	function 'ConvertDosToUnix' has cognitive complexity of 125 (threshold 25)	clang_tidy	360	5
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	392	29	statement should be inside braces	clang_tidy	392	30
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	392	29	statement should be inside braces	clang_tidy	392	30
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	396	8	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	397	8	the value returned by this function should be used	clang_tidy	319	26
altera-unroll-loops	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	409	9	kernel performance could be improved by unrolling this loop with a '#pragma unroll' directive	clang_tidy	409	9
altera-id-dependent-backward-branch	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	409	16	backward branch (while loop) is ID-dependent due to variable reference to 'TempChar' and may cause performance degradation	clang_tidy	409	16
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	411	27	32 is a magic number; consider replacing it with a named constant	clang_tidy	411	27
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	419	60	statement should be inside braces	clang_tidy	419	61
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	420	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	421	15	the value returned by this function should be used	clang_tidy	319	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	426	36	statement should be inside braces	clang_tidy	426	37
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	426	36	statement should be inside braces	clang_tidy	426	37
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	444	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	445	15	the value returned by this function should be used	clang_tidy	319	26
altera-unroll-loops	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	458	9	kernel performance could be improved by unrolling this loop with a '#pragma unroll' directive	clang_tidy	458	9
altera-id-dependent-backward-branch	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	458	16	backward branch (while loop) is ID-dependent due to variable reference to 'TempChar' and may cause performance degradation	clang_tidy	458	16
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	460	27	32 is a magic number; consider replacing it with a named constant	clang_tidy	460	27
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	468	60	statement should be inside braces	clang_tidy	468	61
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	469	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	470	15	the value returned by this function should be used	clang_tidy	319	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	475	36	statement should be inside braces	clang_tidy	475	37
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	475	36	statement should be inside braces	clang_tidy	475	37
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	484	32	an assignment within an 'if' condition is bug-prone	clang_tidy	484	32
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	521	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	522	15	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	543	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	544	7	the value returned by this function should be used	clang_tidy	319	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	553	17	9 is a magic number; consider replacing it with a named constant	clang_tidy	553	17
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	556	18	1024 is a magic number; consider replacing it with a named constant	clang_tidy	556	18
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	568	12	8 is a magic number; consider replacing it with a named constant	clang_tidy	568	12
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	572	10	function is not thread safe	clang_tidy	572	10
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	573	20	statement should be inside braces	clang_tidy	573	21
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	573	20	statement should be inside braces	clang_tidy	573	21
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	576	43	statement should be inside braces	clang_tidy	576	44
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	576	43	statement should be inside braces	clang_tidy	576	44
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	579	10	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	580	10	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	595	4	the value returned by this function should be used	clang_tidy	595	4
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	595	4	function is not thread safe	clang_tidy	595	4
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	608	5	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	609	5	the value returned by this function should be used	clang_tidy	320	26
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	609	39	function is not thread safe	clang_tidy	609	39
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	615	13	an assignment within an 'if' condition is bug-prone	clang_tidy	615	13
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	615	53	an assignment within an 'if' condition is bug-prone	clang_tidy	615	53
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	615	87	statement should be inside braces	clang_tidy	615	88
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	615	87	statement should be inside braces	clang_tidy	615	88
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	617	7	statement should be inside braces	clang_tidy	617	8
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.c	617	7	statement should be inside braces	clang_tidy	617	8
bugprone-reserved-identifier	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	29	9	declaration uses identifier '__DOS2UNIX_H', which is a reserved identifier	clang_tidy	29	9
cert-dcl37-c	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	29	9	declaration uses identifier '__DOS2UNIX_H', which is a reserved identifier	clang_tidy	29	9
cert-dcl51-cpp	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	29	9	declaration uses identifier '__DOS2UNIX_H', which is a reserved identifier	clang_tidy	29	9
clang-diagnostic-reserved-macro-identifier	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	29	9	macro name is a reserved identifier	clang_tidy	29	9
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	34	26	256 is a magic number; consider replacing it with a named constant	clang_tidy	34	26
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	58	25	256 is a magic number; consider replacing it with a named constant	clang_tidy	58	25
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	82	27	256 is a magic number; consider replacing it with a named constant	clang_tidy	82	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	105	27	256 is a magic number; consider replacing it with a named constant	clang_tidy	105	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	128	27	256 is a magic number; consider replacing it with a named constant	clang_tidy	128	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	151	27	256 is a magic number; consider replacing it with a named constant	clang_tidy	151	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	174	27	256 is a magic number; consider replacing it with a named constant	clang_tidy	174	27
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/dos2unix.h	197	28	256 is a magic number; consider replacing it with a named constant	clang_tidy	197	28
clang-diagnostic-missing-prototypes	/host/doc/examples/codebase/dos2unix-7.5.2/querycp.c	185	16	no previous prototype for function 'query_con_codepage'	clang_tidy	185	1
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	68	9	the value returned by this function should be used	clang_tidy	319	26
clang-diagnostic-missing-prototypes	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	74	5	no previous prototype for function 'd2u_fclose'	clang_tidy	74	1
readability-identifier-length	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	74	23	parameter name 'fp' is too short, expected at least 3 characters	clang_tidy	74	23
bugprone-easily-swappable-parameters	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	74	64	2 adjacent parameters of 'd2u_fclose' of similar type ('const char *') are easily swapped by mistake	clang_tidy	74	76
